2022-05-18 17:19:49 [INFO] Starting minecraft server version Beta 1.7.6.2_01
2022-05-18 17:19:49 [INFO] Loading properties
2022-05-18 17:19:49 [WARNING] server.properties does not exist
2022-05-19 19:11:03 [INFO] Ytopsmax interacted with chest at (45.64188441291933, 131.0, 159.66267747645995)
2022-05-19 19:11:04 [INFO] Ytopsmax interacted with chest at (45.64188441292369, 131.0, 159.66267747646495)
2022-05-19 19:11:08 [INFO] garretthoward interacted with chest at (45.55217733010059, 131.0, 159.71618037992138)
2022-05-19 19:11:09 [INFO] Ytopsmax interacted with chest at (45.75013011251284, 131.5625, 158.30000001192093)
2022-05-19 19:11:09 [INFO] garretthoward interacted with chest at (46.461893882717014, 131.0, 161.00069777427785)
2022-05-19 19:11:13 [INFO] Ytopsmax interacted with chest at (45.764381608948604, 131.5625, 158.30000001192093)
2022-05-19 19:11:17 [INFO] Disconnecting /154.21.212.235:50630: Protocol error
2022-05-19 19:11:17 [INFO] /154.21.212.235:50630 lost connection
2022-05-19 19:11:18 [INFO] eagle617 lost connection: disconnect.quitting
2022-05-19 19:12:39 [INFO] jax1_ lost connection: disconnect.quitting
2022-05-19 19:14:03 [INFO] jax1_ [/108.87.65.197:57680] logged in with entity id 49693 at (18.074315356929795, 74.0, 164.30000001192093)
2022-05-19 19:16:21 [INFO] Ytopsmax interacted with chest at (108.03061909102051, 129.0, 253.68520689713432)
2022-05-19 19:18:10 [INFO] Ytopsmax interacted with chest at (125.66629378407791, 129.0, 152.83597193813898)
2022-05-19 19:21:14 [INFO] jax1_ interacted with chest at (127.32436453780545, 93.0, 162.69999998807907)
2022-05-19 19:22:02 [INFO] Ytopsmax interacted with chest at (106.8512532725272, 129.0, 254.85011525435124)
2022-05-19 19:22:17 [INFO] Ytopsmax interacted with chest at (108.30000001192087, 129.0, 251.6988362047908)
2022-05-19 19:22:32 [INFO] Ytopsmax interacted with chest at (106.42406300195606, 129.0, 253.61608606659047)
2022-05-19 19:22:45 [INFO] jax1_ interacted with chest at (33.063052559157356, 135.0, 217.32084651104745)
2022-05-19 19:23:07 [INFO] jax1_ interacted with chest at (33.180280422088245, 135.0, 216.97721746892285)
2022-05-19 19:23:19 [INFO] jax1_ interacted with chest at (33.18231964177063, 135.0, 216.97738551600844)
2022-05-19 19:23:55 [INFO] jax1_ interacted with chest at (32.69824454862589, 134.23152379758702, 216.57550387630658)
2022-05-19 19:24:01 [INFO] eagle617 [/76.254.136.161:9871] logged in with entity id 56278 at (123.28125, 124.0, 163.53125)
2022-05-19 19:24:03 [INFO] Ytopsmax interacted with chest at (45.5, 131.0, 159.5)
2022-05-19 19:24:09 [WARNING] Can't keep up! Did the system time change, or is the server overloaded?
2022-05-19 19:24:12 [WARNING] Can't keep up! Did the system time change, or is the server overloaded?
2022-05-19 19:24:15 [WARNING] Can't keep up! Did the system time change, or is the server overloaded?
2022-05-19 19:24:17 [INFO] eagle617 lost connection: disconnect.quitting
2022-05-19 19:25:17 [WARNING] Can't keep up! Did the system time change, or is the server overloaded?
2022-05-19 19:25:42 [INFO] jax1_ interacted with chest at (33.37236107436478, 134.0, 216.30577110785438)
2022-05-19 19:25:43 [INFO] Ytopsmax interacted with chest at (108.48409610638481, 129.0, 254.3131265757939)
2022-05-19 19:25:45 [INFO] jax1_ interacted with chest at (33.7956604772033, 135.0, 217.29958956210024)
2022-05-19 19:25:50 [INFO] jax1_ interacted with chest at (33.78125, 135.0, 217.28125)
2022-05-19 19:26:12 [INFO] Ytopsmax interacted with chest at (108.10895217027961, 129.0, 254.6810847510187)
2022-05-19 19:26:48 [INFO] garretthoward interacted with chest at (45.7742199089986, 131.0, 160.27684434563585)
2022-05-19 19:26:58 [INFO] garretthoward interacted with chest at (45.08900501593887, 131.0, 160.2065984484716)
2022-05-19 19:27:11 [INFO] Ytopsmax interacted with chest at (126.4074939753059, 129.0, 153.59508618132966)
2022-05-19 19:27:15 [INFO] garretthoward interacted with chest at (46.157734817351994, 131.0, 160.10634910365727)
2022-05-19 19:27:15 [INFO] Ytopsmax interacted with chest at (126.7533629498127, 129.0, 152.96972735099314)
2022-05-19 19:27:18 [INFO] garretthoward interacted with chest at (45.92078074780474, 131.0, 160.28203575081136)
2022-05-19 19:27:24 [INFO] jax1_ interacted with chest at (126.1557213622699, 129.0, 153.92533760983858)
2022-05-19 19:27:33 [INFO] Ytopsmax interacted with chest at (125.41464684072642, 129.0, 153.4343237677038)
2022-05-19 19:27:35 [INFO] Ytopsmax interacted with chest at (125.88963629457524, 129.0, 153.44374600892405)
2022-05-19 19:27:53 [INFO] garretthoward interacted with chest at (45.17995625676667, 131.0, 159.74991994519968)
2022-05-19 19:28:10 [INFO] /207.244.236.144:64864 lost connection
2022-05-19 19:28:12 [INFO] garretthoward interacted with chest at (45.1875, 131.0, 159.71875)
2022-05-19 19:28:14 [INFO] garretthoward interacted with chest at (46.483946980041566, 131.0, 159.99122353975716)
2022-05-19 19:28:16 [INFO] garretthoward interacted with chest at (46.60802067306285, 131.0, 160.029099159141)
2022-05-19 19:28:23 [INFO] garretthoward interacted with chest at (46.59375, 131.0, 160.0)
2022-05-19 19:28:49 [INFO] Ytopsmax interacted with chest at (107.9380874159251, 129.0, 254.71222870474)
2022-05-19 19:29:02 [INFO] jax1_ interacted with chest at (125.59067572430817, 129.0, 153.42232555603258)
2022-05-19 19:29:03 [INFO] Ytopsmax interacted with chest at (107.36597990204989, 129.0, 254.3830038362808)
2022-05-19 19:29:12 [WARNING] Can't keep up! Did the system time change, or is the server overloaded?
2022-05-19 19:29:13 [INFO] Ytopsmax interacted with chest at (109.57121703115878, 129.1661093118376, 249.69999998807907)
2022-05-19 19:30:15 [INFO] Ytopsmax interacted with chest at (126.9290485376232, 129.0, 154.20831975035605)
2022-05-19 19:32:34 [INFO] Ytopsmax interacted with chest at (108.6339589121764, 129.0, 254.84900095112016)
2022-05-19 19:32:48 [INFO] jax1_ interacted with chest at (32.6436284832506, 135.0, 216.72934465703736)
2022-05-19 19:33:08 [INFO] jax1_ interacted with chest at (32.315401109866826, 135.0, 216.63400102931217)
2022-05-19 19:35:05 [INFO] eagle617 [/76.254.136.161:64480] logged in with entity id 63685 at (97.42875723193497, 133.0, -108.59544717694858)
2022-05-19 19:36:12 [INFO] garretthoward lost connection: disconnect.quitting
2022-05-19 19:36:16 [INFO] garretthoward [/192.168.1.100:38844] logged in with entity id 64465 at (70.12386639837582, 132.0, -147.69999998807907)
2022-05-19 19:37:10 [INFO] Ytopsmax interacted with chest at (108.21156423507811, 129.0, 254.9517998629594)
2022-05-19 19:37:33 [INFO] Ytopsmax interacted with chest at (108.50824834732934, 129.0, 255.53866792451106)
2022-05-19 19:37:49 [INFO] Ytopsmax interacted with chest at (109.02973230081413, 129.0, 254.98546060943033)
2022-05-19 19:38:04 [INFO] Ytopsmax interacted with chest at (112.32827570414213, 129.0, 257.0199633757451)
2022-05-19 19:38:16 [INFO] eagle617 interacted with chest at (126.28185893461647, 129.0, 153.74606242663896)
2022-05-19 19:38:48 [INFO] Ytopsmax interacted with chest at (106.9177001861799, 129.0, 252.6643437015821)
2022-05-19 19:38:49 [INFO] Ytopsmax interacted with chest at (106.90697259703359, 129.0, 252.75297713415407)
2022-05-19 19:39:48 [INFO] Ytopsmax interacted with chest at (113.4517444524978, 129.0, 255.7297714087697)
2022-05-19 19:40:43 [INFO] Ytopsmax interacted with chest at (113.20578725919229, 129.0, 256.1932081525469)
2022-05-19 19:41:20 [INFO] eagle617 interacted with chest at (125.9243418588358, 129.0, 152.8242243472936)
2022-05-19 19:41:35 [INFO] garretthoward interacted with chest at (77.27642569047387, 133.0, -156.35872772373065)
2022-05-19 19:41:46 [INFO] garretthoward interacted with chest at (72.32289271963772, 133.0, -152.77883865637315)
2022-05-19 19:41:47 [INFO] garretthoward interacted with chest at (73.02955078001897, 133.0, -153.33646774491484)
2022-05-19 19:41:50 [INFO] garretthoward interacted with chest at (73.81968018590689, 133.0, -153.89147935599118)
2022-05-19 19:41:59 [INFO] eagle617 interacted with chest at (47.06515383752715, 131.0, 160.54491685813116)
2022-05-19 19:42:22 [INFO] <§0Ytopsmax§0> that is sick jax
2022-05-19 19:44:20 [INFO] Ytopsmax interacted with chest at (117.09170810383134, 130.0, 255.98644490785057)
2022-05-19 19:44:21 [INFO] Ytopsmax interacted with chest at (117.24781405699893, 129.0, 254.30000001192082)
2022-05-19 19:44:24 [INFO] Ytopsmax interacted with chest at (117.2766958602047, 129.0, 254.30000001192082)
2022-05-19 19:45:12 [INFO] Ytopsmax interacted with chest at (47.014523135646854, 131.0, 160.375027484587)
2022-05-19 19:45:16 [INFO] Ytopsmax interacted with chest at (47.40418576361405, 131.0, 160.12268205637992)
2022-05-19 19:45:21 [INFO] Ytopsmax interacted with chest at (47.40418576361405, 131.0, 160.12268205637992)
2022-05-19 19:45:31 [INFO] Ytopsmax interacted with chest at (47.375, 131.0, 160.09375)
2022-05-19 19:45:32 [INFO] Ytopsmax interacted with chest at (47.375, 131.0, 160.09375)
2022-05-19 19:45:33 [INFO] Ytopsmax interacted with chest at (46.019447848726195, 131.0, 159.7427319178357)
2022-05-19 19:47:27 [INFO] garretthoward interacted with chest at (77.74801031412086, 133.0, -156.3900344500928)
2022-05-19 19:47:29 [INFO] garretthoward interacted with chest at (77.70062050985962, 133.0, -156.28493246194947)
2022-05-19 19:47:42 [INFO] garretthoward lost connection: disconnect.quitting
2022-05-19 19:47:47 [INFO] garretthoward [/192.168.1.100:38846] logged in with entity id 69510 at (81.60565628472204, 118.0, -152.30000001192093)
2022-05-19 19:48:07 [INFO] Ytopsmax interacted with chest at (112.48110502312784, 129.0, 255.90954120965554)
2022-05-19 19:48:13 [INFO] Ytopsmax interacted with chest at (118.33890266635441, 129.0, 255.57942083691754)
2022-05-19 19:48:17 [INFO] /207.244.236.144:33046 lost connection
2022-05-19 19:48:18 [INFO] Ytopsmax interacted with chest at (112.76381801805653, 129.0, 256.28198678563155)
2022-05-19 19:48:33 [INFO] Ytopsmax interacted with chest at (118.32504442416322, 129.0, 254.41532453251722)
2022-05-19 19:48:33 [INFO] Ytopsmax interacted with chest at (118.34496317179233, 129.0, 254.40861885322596)
2022-05-19 19:48:53 [INFO] Ytopsmax interacted with chest at (120.07859534629934, 129.0, 255.32485237924465)
2022-05-19 19:49:12 [INFO] Ytopsmax interacted with chest at (111.025979600169, 129.0, 257.7310804560158)
2022-05-19 19:49:19 [INFO] Ytopsmax interacted with chest at (120.3067892363474, 129.0, 255.76477290842013)
2022-05-19 19:49:21 [INFO] Ytopsmax interacted with chest at (119.29091389994635, 129.0, 254.91519360046124)
2022-05-19 19:49:21 [INFO] Ytopsmax interacted with chest at (119.15847876873995, 129.0, 254.69541669104296)
2022-05-19 19:49:26 [INFO] Ytopsmax interacted with chest at (118.9400408087328, 129.0, 255.06774032807638)
2022-05-19 19:49:28 [INFO] Ytopsmax interacted with chest at (118.9400408087328, 129.0, 255.06774032807638)
2022-05-19 19:49:28 [INFO] Ytopsmax interacted with chest at (118.9400408087328, 129.0, 255.06774032807638)
2022-05-19 19:49:32 [INFO] Ytopsmax interacted with chest at (118.9375, 129.0, 255.0625)
2022-05-19 19:49:34 [INFO] Ytopsmax interacted with chest at (118.9375, 129.0, 255.0625)
2022-05-19 19:49:57 [INFO] Ytopsmax interacted with chest at (119.74581720027716, 130.0, 256.6506100398093)
2022-05-19 19:49:58 [INFO] Ytopsmax interacted with chest at (119.74580945283144, 130.0, 256.65060968217205)
2022-05-19 19:50:03 [INFO] Ytopsmax interacted with chest at (119.85217964547454, 130.0, 256.0316301960171)
2022-05-19 19:50:09 [INFO] Ytopsmax interacted with chest at (119.85521940612863, 130.0, 256.01255974226797)
2022-05-19 19:50:10 [INFO] Ytopsmax interacted with chest at (119.89842315561349, 129.9215999984741, 255.48543431848822)
2022-05-19 19:50:14 [INFO] Ytopsmax interacted with chest at (119.92151712086833, 129.0, 255.21693626369557)
2022-05-19 19:50:17 [INFO] Ytopsmax interacted with chest at (119.66286138857747, 129.0, 255.4708518331937)
2022-05-19 19:50:17 [INFO] Ytopsmax interacted with chest at (119.6441093848349, 129.0, 255.48563553150757)
2022-05-19 19:50:20 [INFO] Ytopsmax interacted with chest at (117.30637704257016, 129.0, 255.42853249100648)
2022-05-19 19:50:43 [INFO] Ytopsmax interacted with chest at (116.75395195276344, 129.0, 254.86850707147573)
2022-05-19 19:50:47 [INFO] Ytopsmax interacted with chest at (117.18860562656619, 129.0, 254.67773707351148)
2022-05-19 19:50:49 [INFO] Ytopsmax interacted with chest at (117.18860562656619, 129.0, 254.67773707351148)
2022-05-19 19:51:09 [INFO] Ytopsmax interacted with chest at (116.75076850529152, 129.0, 254.5171293998059)
2022-05-19 19:51:12 [INFO] Ytopsmax interacted with chest at (116.98950641527489, 129.0, 254.4183290093155)
2022-05-19 19:51:13 [INFO] Ytopsmax interacted with chest at (116.98950641527489, 129.0, 254.4183290093155)
2022-05-19 19:51:23 [INFO] Ytopsmax interacted with chest at (117.94363856789363, 129.0, 254.0094128445449)
2022-05-19 19:51:26 [INFO] Ytopsmax interacted with chest at (117.98018970910162, 129.0, 253.9926954883282)
2022-05-19 19:53:19 [INFO] Ytopsmax interacted with chest at (117.75177141011743, 129.0, 253.64201488153785)
2022-05-19 19:53:22 [INFO] Ytopsmax interacted with chest at (117.75175100322569, 129.0, 253.64191915123763)
2022-05-19 19:53:22 [INFO] Ytopsmax interacted with chest at (117.75175100322569, 129.0, 253.64191915123763)
2022-05-19 19:53:26 [INFO] Ytopsmax interacted with chest at (117.34776308200952, 129.0, 254.75647072913787)
2022-05-19 19:53:38 [INFO] Ytopsmax interacted with chest at (117.30755391054045, 129.0, 254.27463271468875)
2022-05-19 19:53:42 [INFO] Ytopsmax interacted with chest at (117.76727146682859, 129.0, 254.1876902766365)
2022-05-19 19:54:39 [INFO] eagle617 lost connection: disconnect.quitting
2022-05-19 19:54:46 [INFO] eagle617 [/76.254.136.161:48387] logged in with entity id 71847 at (78.91486127422141, 129.0, -190.13752627612186)
2022-05-19 19:56:35 [INFO] Ytopsmax interacted with chest at (115.86948390817881, 129.0, 254.6572535907146)
2022-05-19 19:56:42 [INFO] eagle617 lost connection: disconnect.quitting
2022-05-19 19:57:26 [INFO] Ytopsmax interacted with chest at (126.59976901467603, 129.0, 153.56207681821)
2022-05-19 19:57:44 [INFO] Ytopsmax interacted with chest at (127.885644965078, 93.5, 162.69999998807907)
2022-05-19 19:58:17 [INFO] garretthoward interacted with chest at (76.8501503053929, 133.0, -155.7507568337716)
2022-05-19 19:58:20 [INFO] Ytopsmax interacted with chest at (127.05712133120471, 92.5, 162.69999998807907)
2022-05-19 19:58:59 [INFO] garretthoward interacted with chest at (72.75332830535599, 133.0, -152.66045144349212)
2022-05-19 19:59:02 [INFO] jax1_ interacted with chest at (33.9313707244597, 135.0, 216.78392135810486)
2022-05-19 19:59:35 [INFO] garretthoward interacted with chest at (77.22947126304372, 133.0, -154.73087073433257)
2022-05-19 19:59:37 [INFO] garretthoward interacted with chest at (77.02114085944083, 133.0, -155.0289533621236)
2022-05-19 19:59:46 [INFO] garretthoward lost connection: disconnect.quitting
2022-05-19 20:00:10 [INFO] Ytopsmax interacted with chest at (46.86608274063191, 131.0, 160.2348858047607)
2022-05-19 20:00:11 [INFO] Ytopsmax interacted with chest at (46.96340258316111, 131.0, 159.99582288727194)
2022-05-19 20:00:17 [INFO] Ytopsmax interacted with chest at (46.9375, 131.0, 159.96875)
2022-05-19 20:00:19 [INFO] Ytopsmax interacted with chest at (46.9375, 131.0, 159.96875)
2022-05-19 20:00:20 [INFO] Ytopsmax interacted with chest at (46.9375, 131.0, 159.96875)
2022-05-19 20:00:22 [INFO] Ytopsmax interacted with chest at (46.9375, 131.0, 159.96875)
2022-05-19 20:00:29 [INFO] garretthoward [/192.168.1.100:38848] logged in with entity id 75891 at (85.69999998807907, 127.0, -159.69999998807907)
2022-05-19 20:00:30 [INFO] Ytopsmax interacted with chest at (46.9375, 131.0, 159.96875)
2022-05-19 20:00:33 [INFO] garretthoward lost connection: disconnect.quitting
2022-05-19 20:00:35 [INFO] Ytopsmax interacted with chest at (46.9375, 131.0, 159.96875)
2022-05-19 20:07:49 [INFO] garretthoward [/192.168.1.100:38850] logged in with entity id 77657 at (85.69999998807907, 127.0, -159.69999998807907)
2022-05-19 20:08:11 [INFO] /207.244.236.144:56986 lost connection
2022-05-19 20:10:42 [INFO] <§0Ytopsmax§0> bruh
2022-05-19 20:12:03 [INFO] jax1_ interacted with chest at (8.636720560836395, 139.0, 357.077277619926)
2022-05-19 20:12:44 [INFO] Ytopsmax interacted with chest at (9.512499988079059, 139.0, 360.0086622113464)
2022-05-19 20:14:57 [INFO] jax1_ interacted with chest at (116.48134972314688, 129.0, 254.9555662976391)
2022-05-19 20:17:17 [INFO] Disconnecting /154.21.212.235:59844: Protocol error
2022-05-19 20:17:17 [INFO] /154.21.212.235:59844 lost connection
2022-05-19 20:19:07 [INFO] Ytopsmax interacted with chest at (117.87019628470361, 129.0, 254.7665602877401)
2022-05-19 20:19:08 [INFO] Ytopsmax interacted with chest at (118.08309533399364, 129.0, 254.6531059319749)
2022-05-19 20:19:12 [INFO] Ytopsmax interacted with chest at (118.08309552612845, 129.0, 254.65310582958585)
2022-05-19 20:19:14 [INFO] Ytopsmax interacted with chest at (118.08309552612845, 129.0, 254.65310582958585)
2022-05-19 20:19:18 [INFO] Ytopsmax interacted with chest at (118.08309552612845, 129.0, 254.65310582958585)
2022-05-19 20:19:20 [INFO] Ytopsmax interacted with chest at (118.08309552612845, 129.0, 254.65310582958585)
2022-05-19 20:19:21 [INFO] Ytopsmax interacted with chest at (118.08309552612845, 129.0, 254.65310582958585)
2022-05-19 20:19:23 [INFO] Ytopsmax interacted with chest at (118.08309552612845, 129.0, 254.65310582958585)
2022-05-19 20:19:24 [INFO] garretthoward interacted with chest at (77.47765305685007, 133.0, -156.26573425757107)
2022-05-19 20:19:26 [INFO] Ytopsmax interacted with chest at (118.08309552612845, 129.0, 254.65310582958585)
2022-05-19 20:19:27 [INFO] Ytopsmax interacted with chest at (118.08309552612845, 129.0, 254.65310582958585)
2022-05-19 20:19:28 [INFO] Ytopsmax interacted with chest at (118.08309552612845, 129.0, 254.65310582958585)
2022-05-19 20:19:36 [INFO] Ytopsmax interacted with chest at (118.0625, 129.0, 254.625)
2022-05-19 20:19:37 [INFO] Ytopsmax interacted with chest at (118.0625, 129.0, 254.625)
2022-05-19 20:19:40 [INFO] Ytopsmax interacted with chest at (118.0625, 129.0, 254.625)
2022-05-19 20:19:44 [INFO] garretthoward interacted with chest at (77.4375, 133.0, -156.28125)
2022-05-19 20:19:46 [INFO] garretthoward interacted with chest at (77.4375, 133.0, -156.28125)
2022-05-19 20:20:40 [INFO] <§0garretthoward§0> vrmcraft
2022-05-19 20:20:55 [INFO] <§0garretthoward§0> pappardelle crafters
2022-05-19 20:21:28 [INFO] jax1_ interacted with chest at (33.244005753371304, 135.0, 216.70373167399592)
2022-05-19 20:21:41 [INFO] jax1_ interacted with chest at (33.727217077045054, 135.1661093118376, 216.34993652877344)
2022-05-19 20:22:14 [INFO] Ytopsmax interacted with chest at (115.51539262610694, 129.0, 255.38175346271277)
2022-05-19 20:25:03 [INFO] garretthoward interacted with chest at (78.12032180528146, 133.0, -157.98960202330807)
2022-05-19 20:25:05 [INFO] garretthoward interacted with chest at (77.62793938105965, 133.0, -157.5185947841368)
2022-05-19 20:25:07 [INFO] Ytopsmax interacted with chest at (45.25545005953316, 131.0, 160.51096302013548)
2022-05-19 20:25:09 [INFO] Ytopsmax interacted with chest at (46.14611425557358, 131.0, 159.30000001192104)
2022-05-19 20:25:10 [INFO] garretthoward interacted with chest at (77.93539941752, 133.0, -158.4385063331459)
2022-05-19 20:25:15 [INFO] garretthoward interacted with chest at (77.61316542167954, 133.0, -158.08879647151323)
2022-05-19 20:25:23 [INFO] Ytopsmax interacted with chest at (46.14684181047163, 131.0, 159.30000001192104)
2022-05-19 20:25:25 [INFO] Ytopsmax interacted with chest at (46.14684181047163, 131.0, 159.30000001192104)
2022-05-19 20:25:28 [INFO] Ytopsmax interacted with chest at (46.14684181047163, 131.0, 159.30000001192104)
2022-05-19 20:25:29 [INFO] Ytopsmax interacted with chest at (46.14684181047163, 131.0, 159.30000001192104)
2022-05-19 20:25:31 [INFO] Ytopsmax interacted with chest at (46.125, 131.0, 159.28125)
2022-05-19 20:25:32 [INFO] garretthoward interacted with chest at (77.27832986974923, 133.0, -156.47960235218267)
2022-05-19 20:25:32 [INFO] Ytopsmax interacted with chest at (46.125, 131.0, 159.28125)
2022-05-19 20:25:35 [INFO] Ytopsmax interacted with chest at (46.125, 131.0, 159.28125)
2022-05-19 20:25:39 [INFO] Ytopsmax interacted with chest at (46.125, 131.0, 159.28125)
2022-05-19 20:25:53 [INFO] Ytopsmax interacted with chest at (46.125, 131.0, 159.28125)
2022-05-19 20:25:59 [INFO] Ytopsmax interacted with chest at (46.125, 131.0, 159.28125)
2022-05-19 20:26:01 [INFO] Ytopsmax interacted with chest at (46.125, 131.0, 159.28125)
2022-05-19 20:26:01 [INFO] Ytopsmax interacted with chest at (46.125, 131.0, 159.28125)
2022-05-19 20:26:03 [INFO] Ytopsmax interacted with chest at (46.125, 131.0, 159.28125)
2022-05-19 20:27:44 [INFO] garretthoward lost connection: disconnect.quitting
2022-05-19 20:28:03 [INFO] garretthoward [/192.168.1.100:38852] logged in with entity id 88761 at (89.39196299044144, 133.0, -155.86371866769517)
2022-05-19 20:28:09 [INFO] garretthoward interacted with chest at (78.51276462382481, 133.0, -159.06090972965956)
2022-05-19 20:28:11 [INFO] garretthoward interacted with chest at (77.56150599699306, 133.0, -157.8578686758609)
2022-05-19 20:28:16 [INFO] Ytopsmax interacted with chest at (115.69138617957958, 129.0, 254.7355846342712)
2022-05-19 20:28:17 [INFO] Ytopsmax interacted with chest at (116.76404236552466, 129.0, 254.58221907084658)
2022-05-19 20:28:17 [INFO] /207.244.236.144:4630 lost connection
2022-05-19 20:28:20 [INFO] Ytopsmax interacted with chest at (117.28497818940687, 129.0, 254.9070306943348)
2022-05-19 20:28:22 [INFO] Ytopsmax interacted with chest at (117.28497818940687, 129.0, 254.9070306943348)
2022-05-19 20:28:23 [INFO] Ytopsmax interacted with chest at (117.28497818940687, 129.0, 254.9070306943348)
2022-05-19 20:28:25 [INFO] Ytopsmax interacted with chest at (117.28497818940687, 129.0, 254.9070306943348)
2022-05-19 20:28:26 [INFO] Ytopsmax interacted with chest at (117.28497818940687, 129.0, 254.9070306943348)
2022-05-19 20:28:39 [INFO] Ytopsmax interacted with chest at (115.60215734656681, 129.0, 254.7768215219196)
2022-05-19 20:28:40 [INFO] Ytopsmax interacted with chest at (116.0635302631167, 129.0, 254.679208735619)
2022-05-19 20:28:41 [INFO] Ytopsmax interacted with chest at (116.06353884295348, 129.0, 254.6792069203807)
2022-05-19 20:28:44 [INFO] Ytopsmax interacted with chest at (116.53094344381833, 129.0, 254.79928345402135)
2022-05-19 20:29:48 [INFO] Ytopsmax interacted with chest at (47.041922032542644, 131.0, 159.49534173982173)
2022-05-19 20:29:49 [INFO] Ytopsmax interacted with chest at (47.045263010201786, 131.0, 159.48700103227554)
2022-05-19 20:29:52 [INFO] Ytopsmax interacted with chest at (47.03125, 131.0, 159.46875)
2022-05-19 20:29:53 [INFO] Ytopsmax interacted with chest at (47.03125, 131.0, 159.46875)
2022-05-19 20:29:58 [INFO] Ytopsmax interacted with chest at (47.03125, 131.0, 159.46875)
2022-05-19 20:30:01 [INFO] Ytopsmax interacted with chest at (45.16439133121173, 131.0, 159.43446077359604)
2022-05-19 20:30:03 [INFO] Ytopsmax interacted with chest at (45.14267177694828, 131.0, 159.43987015845772)
2022-05-19 20:30:06 [INFO] Ytopsmax interacted with chest at (45.14267177694828, 131.0, 159.43987015845772)
2022-05-19 20:30:07 [INFO] Ytopsmax interacted with chest at (45.14267177694828, 131.0, 159.43987015845772)
2022-05-19 20:30:24 [INFO] Ytopsmax interacted with chest at (45.125, 131.0, 159.4375)
2022-05-19 20:30:25 [INFO] Ytopsmax interacted with chest at (45.125, 131.0, 159.4375)
2022-05-19 20:30:27 [INFO] Ytopsmax interacted with chest at (45.3322988779301, 131.5625, 158.6108988858052)
2022-05-19 20:30:29 [INFO] Ytopsmax interacted with chest at (45.3442753152209, 131.5625, 158.53776332826135)
2022-05-19 20:30:34 [INFO] Ytopsmax interacted with chest at (45.68678248387268, 131.5625, 158.22377581854786)
2022-05-19 20:32:21 [INFO] Ytopsmax interacted with chest at (46.86587586520295, 131.0, 159.90671125276785)
2022-05-19 20:32:21 [INFO] Ytopsmax interacted with chest at (46.90564621016511, 131.0, 159.79576622850095)
2022-05-19 20:32:23 [INFO] Ytopsmax interacted with chest at (46.9534757491851, 131.0, 159.662338938084)
2022-05-19 20:32:36 [INFO] Ytopsmax interacted with chest at (46.22197630056676, 131.0, 159.53012821221532)
2022-05-19 20:32:45 [INFO] Ytopsmax interacted with chest at (46.013140711432094, 131.0, 159.60037090478284)
2022-05-19 20:32:51 [INFO] Ytopsmax interacted with chest at (46.013140711432094, 131.0, 159.60037090478284)
2022-05-19 20:32:52 [INFO] Ytopsmax interacted with chest at (46.013140711432094, 131.0, 159.60037090478284)
2022-05-19 20:32:53 [INFO] Ytopsmax interacted with chest at (46.013140711432094, 131.0, 159.60037090478284)
2022-05-19 20:33:13 [INFO] Ytopsmax interacted with chest at (46.0, 131.0, 159.59375)
2022-05-19 20:33:14 [INFO] Ytopsmax interacted with chest at (46.0, 131.0, 159.59375)
2022-05-19 20:33:18 [INFO] garretthoward interacted with chest at (77.9130531197883, 133.0, -156.48862419076585)
2022-05-19 20:33:20 [INFO] Ytopsmax interacted with chest at (46.0, 131.0, 159.59375)
2022-05-19 20:33:21 [INFO] garretthoward interacted with chest at (77.9130531223525, 133.0, -156.48862421751767)
2022-05-19 20:33:22 [INFO] Ytopsmax interacted with chest at (46.0, 131.0, 159.59375)
2022-05-19 20:33:24 [INFO] Ytopsmax interacted with chest at (46.0, 131.0, 159.59375)
2022-05-19 20:33:25 [INFO] Ytopsmax interacted with chest at (45.48656580445532, 131.0, 160.49615400093901)
2022-05-19 20:33:42 [INFO] garretthoward interacted with chest at (77.34282272402633, 133.0, -157.90276482993116)
2022-05-19 20:33:45 [INFO] garretthoward interacted with chest at (77.65204013853304, 133.0, -157.3039291416027)
2022-05-19 20:33:55 [INFO] garretthoward interacted with chest at (77.58392477942589, 133.0, -157.5240259062422)
2022-05-19 20:33:56 [INFO] garretthoward interacted with chest at (77.59111953098953, 133.0, -157.28981493551953)
2022-05-19 20:37:20 [INFO] Ytopsmax interacted with chest at (117.57592716656069, 129.0, 255.44060056752522)
2022-05-19 20:37:23 [INFO] Ytopsmax interacted with chest at (118.62248892103841, 129.0, 255.04344069241313)
2022-05-19 20:37:24 [INFO] Ytopsmax interacted with chest at (118.69199399727123, 129.0, 254.93460474323425)
2022-05-19 20:37:26 [INFO] Ytopsmax interacted with chest at (118.6919963648645, 129.0, 254.9346010358898)
2022-05-19 20:37:29 [INFO] Ytopsmax interacted with chest at (118.6919963648645, 129.0, 254.9346010358898)
2022-05-19 20:37:33 [INFO] Ytopsmax interacted with chest at (118.6919963648645, 129.0, 254.9346010358898)
2022-05-19 20:37:58 [INFO] Ytopsmax interacted with chest at (117.50223173822866, 129.0, 254.19573024145689)
2022-05-19 20:37:58 [INFO] Ytopsmax interacted with chest at (117.69954226220719, 129.0, 254.12712783432974)
2022-05-19 20:37:59 [INFO] Ytopsmax interacted with chest at (117.71750575312011, 129.0, 253.43545844438248)
